Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
"Apr-2018","University Hospital Galway","800","Geriatric Medicine","General Referral",5
"Apr-2018","University Hospital Galway","800","Gynaecology","General Referral",72
"Apr-2018","University Hospital Galway","800","Haematology","General Referral",31
"Apr-2018","University Hospital Galway","800","Haemochromatosis","General Referral",2
"Apr-2018","University Hospital Galway","800","Hepatitis B/C","General Referral",4
"Apr-2018","University Hospital Galway","800","Infectious Diseases","General Referral",5
"Apr-2018","University Hospital Galway","800","Nephrology","General Referral",6
"Apr-2018","University Hospital Galway","800","Neurology","General Referral",51
"Apr-2018","University Hospital Galway","800","Obstetrics","General Referral",43
"Apr-2018","University Hospital Galway","800","Oncology","General Referral",9
"Apr-2018","University Hospital Galway","800","Ophthalmology","Ophthalmology Referral",38
"Apr-2018","University Hospital Galway","800","Oral Surgery","General Referral",16
"Apr-2018","University Hospital Galway","800","Orthopaedics","General Referral",147
"Apr-2018","University Hospital Galway","800","Otolaryngology (ENT)","General Referral",142
"Apr-2018","University Hospital Galway","800","Paediatrics","General Referral",54
"Apr-2018","University Hospital Galway","800","Pain Relief","General Referral",7
"Apr-2018","University Hospital Galway","800","Plastic Surgery","General Referral",122
"Apr-2018","University Hospital Galway","800","Radiology","General Referral",110
"Apr-2018","University Hospital Galway","800","Respiratory Medicine","General Referral",31
"Apr-2018","University Hospital Galway","800","Rheumatology","General Referral",35
"Apr-2018","University Hospital Galway","800","Sleep","General Referral",8
"Apr-2018","University Hospital Galway","800","UCHG Breast Clinic","Breast Clinic Referral",258
"Apr-2018","University Hospital Galway","800","UCHG Lung Clinic","Lung Cancer Referral",28
"Apr-2018","University Hospital Galway","800","UCHG Urology","Prostate Cancer Referral",47
"Apr-2018","University Hospital Galway","800","Urology","General Referral",73
"Apr-2018","University Hospital Galway","800","Vascular Surgery","General Referral",47
"Apr-2018","University Hospital Galway","800","Weight Loss Management","General Referral",2
"Apr-2018","University Hospital Limerick","300","Limerick Lung Clinic","Lung Cancer Referral",24
"Apr-2018","University Hospital Limerick","300","Limerick Prostate Clinic","Prostate Cancer Referral",15
"Apr-2018","University Hospital Limerick","300","Limerick Regional Breast Clinic","Breast Clinic Referral",241
"Apr-2018","University Hospital Limerick","300","Pigmented Lesion","Pigmented Lesion Referral",54
"Apr-2018","University Hospital Waterford","600","Dermatology","General Referral",114
"Apr-2018","University Hospital Waterford","600","Dermatology","Pigmented Lesion Referral",1
"Apr-2018","University Hospital Waterford","600","General Surgery","General Referral",76
"Apr-2018","University Hospital Waterford","600","Ophthalmology","Ophthalmology Referral",36
"Apr-2018","University Hospital Waterford","600","Orthopaedics","General Referral",122
"Apr-2018","University Hospital Waterford","600","Otolaryngology (ENT)","General Referral",126
"Apr-2018","University Hospital Waterford","600","Pain Relief","General Referral",4
"Apr-2018","University Hospital Waterford","600","Pigmented Lesion","Pigmented Lesion Referral",66
"Apr-2018","University Hospital Waterford","600","Rheumatology","General Referral",29
"Apr-2018","University Hospital Waterford","600","Urology","General Referral",47
"Apr-2018","University Hospital Waterford","600","Vascular Surgery","General Referral",14
"Apr-2018","University Hospital Waterford","600","Waterford Lung Clinic","Lung Cancer Referral",7
"Apr-2018","University Hospital Waterford","600","Waterford Prostate Clinic","Prostate Cancer Referral",25
"Apr-2018","University Hospital Waterford","600","Waterford Regional Breast Clinic","Breast Clinic Referral",247
"Apr-2018","Wexford General Hospital","605","General Medicine","General Referral",59
"Apr-2018","Wexford General Hospital","605","General Surgery","General Referral",114
"Apr-2018","Wexford Ultrasound","9123","Ultrasound","General Referral",9
"May-2018","Alliance Mater Private Cork Radiology","9116","Cardiac Calcium Scoring","General Referral",7
"May-2018","Alliance Mater Private Cork Radiology","9116","CT","General Referral",5
"May-2018","Alliance Mater Private Cork Radiology","9116","MRI","General Referral",95
"May-2018","Alliance Mater Private Cork Radiology","9116","Ultrasound","General Referral",47
"May-2018","Alliance Mater Private Cork Radiology","9116","X-Ray","General Referral",11
"May-2018","Alliance Medical Charter Medical Radiology","9104","CT","General Referral",4
"May-2018","Alliance Medical Charter Medical Radiology","9104","DXA","General Referral",27
"May-2018","Alliance Medical Charter Medical Radiology","9104","MRI","General Referral",58
"May-2018","Alliance Medical Charter Medical Radiology","9104","Ultrasound","General Referral",53
"May-2018","Alliance Medical Charter Medical Radiology","9104","X-Ray","General Referral",39
"May-2018","Alliance Medical Clane Hospital Radiology","9105","CT","General Referral",12
"May-2018","Alliance Medical Clane Hospital Radiology","9105","DXA","General Referral",10
"May-2018","Alliance Medical Clane Hospital Radiology","9105","MRI","General Referral",103
"May-2018","Alliance Medical Clane Hospital Radiology","9105","Ultrasound","General Referral",62
"May-2018","Alliance Medical Clane Hospital Radiology","9105","X-Ray","General Referral",13
"May-2018","Alliance Medical Mercy Hospital MRI Cork","9114","MRI","General Referral",4
"May-2018","Alliance Medical Merlin Park CT and MRI","9106","CT","General Referral",4
"May-2018","Alliance Medical Merlin Park CT and MRI","9106","MRI","General Referral",41
"May-2018","Alliance Medical MRI Bons Secours Hospital Tralee","9113","MRI","General Referral",125
"May-2018","Alliance Medical MRI Centre Ballinasloe","9107","MRI","General Referral",65
"May-2018","Alliance Medical MRI Centre Clonmel","9108","MRI","General Referral",12
"May-2018","Alliance Medical MRI Centre Drogheda","9111","MRI","General Referral",38
"May-2018","Alliance Medical MRI Centre Tullamore","9109","MRI","General Referral",14
"May-2018","Alliance Medical MRI Consultant Private Clinic CUH","9112","MRI","General Referral",11
"May-2018","Alliance Medical MRI National Maternity Hospital","9122","MRI","General Referral",3
"May-2018","Alliance Medical St Francis Mullingar","9110","DXA","General Referral",6
"May-2018","Alliance Medical St Francis Mullingar","9110","MRI","General Referral",39
"May-2018","Alliance Medical St Francis Mullingar","9110","Ultrasound","General Referral",29
"May-2018","Alliance Medical St Francis Mullingar","9110","X-Ray","General Referral",3
"May-2018","AMNCH","1049","Cardiology","General Referral",59
"May-2018","AMNCH","1049","Chemical Pathology","General Referral",2
"May-2018","AMNCH","1049","Clinical Neurophysiology","General Referral",4
"May-2018","AMNCH","1049","Dermatology","General Referral",98
"May-2018","AMNCH","1049","Diagnostic Cardiology","General Referral",5
"May-2018","AMNCH","1049","Endocrinology","General Referral",21
"May-2018","AMNCH","1049","Gastro-Enterology","General Referral",124
"May-2018","AMNCH","1049","General Surgery","General Referral",86
"May-2018","AMNCH","1049","Geriatric Medicine","General Referral",14
"May-2018","AMNCH","1049","Gynaecology","General Referral",75
"May-2018","AMNCH","1049","Haematology","General Referral",19
"May-2018","AMNCH","1049","Nephrology","General Referral",12
"May-2018","AMNCH","1049","Neurology","General Referral",37
"May-2018","AMNCH","1049","Oncology","General Referral",2
"May-2018","AMNCH","1049","Ophthalmology","Ophthalmology Referral",5
"May-2018","AMNCH","1049","Orthopaedics","General Referral",130
"May-2018","AMNCH","1049","Otolaryngology (ENT)","General Referral",82
"May-2018","AMNCH","1049","Paediatric Cardiology","General Referral",7
"May-2018","AMNCH","1049","Paediatric Dermatology","General Referral",23
"May-2018","AMNCH","1049","Paediatric Endocrinology","General Referral",6
"May-2018","AMNCH","1049","Paediatric ENT","General Referral",51
"May-2018","AMNCH","1049","Paediatric Gastro-enterology","General Referral",12
"May-2018","AMNCH","1049","Paediatric Neurology","General Referral",4
"May-2018","AMNCH","1049","Paediatric Respiratory Medicine","General Referral",6
"May-2018","AMNCH","1049","Paediatric Surgery","General Referral",26
"May-2018","AMNCH","1049","Paediatrics","General Referral",37
"May-2018","AMNCH","1049","Paediatrics Development","General Referral",12
"May-2018","AMNCH","1049","Pain Relief","General Referral",20
"May-2018","AMNCH","1049","Pigmented Lesion","Pigmented Lesion Referral",24
"May-2018","AMNCH","1049","Psychiatry","General Referral",6
"May-2018","AMNCH","1049","Respiratory Medicine","General Referral",34
"May-2018","AMNCH","1049","Rheumatology","General Referral",35
"May-2018","AMNCH","1049","Urology","General Referral",87
"May-2018","AMNCH","1049","Vascular Surgery","General Referral",42
"May-2018","Bantry General Hospital","704","Gastro-Enterology","General Referral",23
"May-2018","Bantry General Hospital","704","General Medicine","General Referral",21
"May-2018","Bantry General Hospital","704","General Surgery","General Referral",63
"May-2018","Bantry General Hospital","704","Geriatric Medicine","General Referral",9
"May-2018","Bantry General Hospital","704","Outreach Dermatology","General Referral",13
"May-2018","Bantry General Hospital","704","Outreach Orthopaedics","General Referral",9
"May-2018","Bantry General Hospital","704","Outreach Surgical","General Referral",6
"May-2018","Barringtons MRI Centre","9115","DXA","General Referral",11
"May-2018","Barringtons MRI Centre","9115","MRI","General Referral",202
"May-2018","Beacon Hospital","9061","Cardiology","General Referral",19
"May-2018","Beacon Hospital","9061","Endoscopy","Endoscopy Referral",28
"May-2018","Beacon Hospital","9061","Orthopaedics","General Referral",32
"May-2018","Beacon Hospital","9061","Radiology","General Referral",42
"May-2018","Beaumont Hospital","923","Anaesthetics","General Referral",4
"May-2018","Beaumont Hospital","923","Beaumont Breast Clinic","Breast Clinic Referral",357
"May-2018","Beaumont Hospital","923","Beaumont Lung Clinic","Lung Cancer Referral",7
"May-2018","Beaumont Hospital","923","Beaumont Prostate Clinic","Prostate Cancer Referral",37
"May-2018","Beaumont Hospital","923","Cardiology","General Referral",113
"May-2018","Beaumont Hospital","923","Clinical Immunology","General Referral",18
"May-2018","Beaumont Hospital","923","Dermatology","General Referral",177
"May-2018","Beaumont Hospital","923","Endocrinology","General Referral",61
"May-2018","Beaumont Hospital","923","Endoscopy Beaumont Hospital","Endoscopy Referral",109
"May-2018","Beaumont Hospital","923","Gastro-Enterology","General Referral",126
"May-2018","Beaumont Hospital","923","General Surgery","General Referral",126
"May-2018","Beaumont Hospital","923","Geriatric Medicine","General Referral",45
"May-2018","Beaumont Hospital","923","Gynaecology","General Referral",49
"May-2018","Beaumont Hospital","923","Haematology","General Referral",27
"May-2018","Beaumont Hospital","923","Infectious Diseases","General Referral",5
"May-2018","Beaumont Hospital","923","Maxillo-Facial","General Referral",3
"May-2018","Beaumont Hospital","923","Nephrology","General Referral",19
"May-2018","Beaumont Hospital","923","Neurology","General Referral",80
"May-2018","Beaumont Hospital","923","Neurosurgery","General Referral",79
"May-2018","Beaumont Hospital","923","Oncology","General Referral",3
"May-2018","Beaumont Hospital","923","Ophthalmology","Ophthalmology Referral",17
"May-2018","Beaumont Hospital","923","Orthopaedics","General Referral",93
"May-2018","Beaumont Hospital","923","Otolaryngology (ENT)","General Referral",158
"May-2018","Beaumont Hospital","923","Pain Relief","General Referral",34
"May-2018","Beaumont Hospital","923","Plastic Surgery","General Referral",101
"May-2018","Beaumont Hospital","923","Radiology","General Referral",273
"May-2018","Beaumont Hospital","923","Respiratory Medicine","General Referral",52
"May-2018","Beaumont Hospital","923","Rheumatology","General Referral",78
"May-2018","Beaumont Hospital","923","Urology","General Referral",130
"May-2018","Beaumont Hospital","923","Vascular Surgery","General Referral",80
"May-2018","Bon Secours Cork","9073","Acute Admissions (Call First)","General Referral",21
"May-2018","Bon Secours Cork","9073","Breast Care Specialist Unit","Breast Clinic Referral",22
"May-2018","Bon Secours Cork","9073","Cardiology","General Referral",20
"May-2018","Bon Secours Cork","9073","Colorectal Surgery","General Referral",14
"May-2018","Bon Secours Cork","9073","Dermatology","General Referral",14
"May-2018","Bon Secours Cork","9073","Dietetics","General Referral",3
"May-2018","Bon Secours Cork","9073","Endocrinology","General Referral",5
"May-2018","Bon Secours Cork","9073","ENT","General Referral",59
"May-2018","Bon Secours Cork","9073","Gastroenterology","General Referral",30
"May-2018","Bon Secours Cork","9073","General Surgery","General Referral",21
"May-2018","Bon Secours Cork","9073","Gynaecology","General Referral",19
"May-2018","Bon Secours Cork","9073","Haematology","General Referral",1
"May-2018","Bon Secours Cork","9073","Neurology","General Referral",8
"May-2018","Bon Secours Cork","9073","Neurophysiology Consultation","General Referral",1
"May-2018","Bon Secours Cork","9073","Neurophysiology Diagnostics (EMG)","General Referral",2
"May-2018","Bon Secours Cork","9073","Ophthalmology","Ophthalmology Referral",7
"May-2018","Bon Secours Cork","9073","Orthopaedics","General Referral",22
"May-2018","Bon Secours Cork","9073","Paediatrics","General Referral",14
"May-2018","Bon Secours Cork","9073","Pain Medicine","General Referral",3
"May-2018","Bon Secours Cork","9073","Plastic Surgery","General Referral",24
"May-2018","Bon Secours Cork","9073","Radiology","General Referral",77
"May-2018","Bon Secours Cork","9073","Rapid Access Prostate Clinic","Prostate Cancer Referral",2
"May-2018","Bon Secours Cork","9073","Respiratory Consultation","General Referral",10
"May-2018","Bon Secours Cork","9073","Respiratory Diagnostics (PFT, Spirometry)","General Referral",4
"May-2018","Bon Secours Cork","9073","Rheumatology","General Referral",5
"May-2018","Bon Secours Cork","9073","Sleep Studies","General Referral",1
"May-2018","Bon Secours Cork","9073","Urology","General Referral",17
"May-2018","Bon Secours Cork","9073","Vascular Surgery","General Referral",3
"May-2018","Bon Secours Hospital Glasnevin","9071","Cardiology","General Referral",13
"May-2018","Bon Secours Hospital Glasnevin","9071","Cardiology Diagnostics","General Referral",6
"May-2018","Bon Secours Hospital Glasnevin","9071","Dermatology","General Referral",38
"May-2018","Bon Secours Hospital Glasnevin","9071","Diagnostic Imaging","General Referral",33
"May-2018","Bon Secours Hospital Glasnevin","9071","Dietetics","General Referral",1
"May-2018","Bon Secours Hospital Glasnevin","9071","Direct Access Endoscopy","Endoscopy Referral",49
"May-2018","Bon Secours Hospital Glasnevin","9071","Endocrinology","General Referral",2
"May-2018","Bon Secours Hospital Glasnevin","9071","Gastroenterology","General Referral",38
"May-2018","Bon Secours Hospital Glasnevin","9071","General Medicine","General Referral",2
"May-2018","Bon Secours Hospital Glasnevin","9071","General Surgery","General Referral",13
"May-2018","Bon Secours Hospital Glasnevin","9071","Gynaecology","General Referral",13
"May-2018","Bon Secours Hospital Glasnevin","9071","MAU","General Referral",19
"May-2018","Bon Secours Hospital Glasnevin","9071","Neurology","General Referral",5
"May-2018","Bon Secours Hospital Glasnevin","9071","Ophthalmology","Ophthalmology Referral",2
"May-2018","Bon Secours Hospital Glasnevin","9071","Orthopaedics","General Referral",5
"May-2018","Bon Secours Hospital Glasnevin","9071","Otolaryngology (ENT)","General Referral",22
"May-2018","Bon Secours Hospital Glasnevin","9071","Pain Relief","General Referral",4
"May-2018","Bon Secours Hospital Glasnevin","9071","Plastic Surgery","General Referral",15
"May-2018","Bon Secours Hospital Glasnevin","9071","Respiratory Diagnostics","General Referral",1
"May-2018","Bon Secours Hospital Glasnevin","9071","Respiratory Medicine","General Referral",13
"May-2018","Bon Secours Hospital Glasnevin","9071","Rheumatology","General Referral",9
"May-2018","Bon Secours Hospital Glasnevin","9071","Urology","General Referral",16
"May-2018","Bon Secours Hospital Glasnevin","9071","Vascular Surgery","General Referral",11
"May-2018","Cappagh National Orthopaedic Hospital","955","Orthopaedics","General Referral",132
"May-2018","Cappagh National Orthopaedic Hospital","955","Rheumatology","General Referral",3
"May-2018","Cavan Monaghan Hospital","402","Ante-Natal","General Referral",26
"May-2018","Cavan Monaghan Hospital","402","Dermatology","General Referral",30
"May-2018","Cavan Monaghan Hospital","402","General Medicine","General Referral",84
"May-2018","Cavan Monaghan Hospital","402","General Surgery","General Referral",182
"May-2018","Cavan Monaghan Hospital","402","Gynaecology","General Referral",73
"May-2018","Cavan Monaghan Hospital","402","Haematology","General Referral",4
"May-2018","Cavan Monaghan Hospital","402","Neurology","General Referral",7
"May-2018","Cavan Monaghan Hospital","402","Orthopaedics","General Referral",44
"May-2018","Cavan Monaghan Hospital","402","Otolaryngology (ENT)","General Referral",35
"May-2018","Cavan Monaghan Hospital","402","Paediatrics","General Referral",46
"May-2018","Charter Medical","9120","Medicine for the Elderly","General Referral",9
"May-2018","Connolly Hospital","108","Cardiology","General Referral",63
"May-2018","Connolly Hospital","108","Dermatology","General Referral",53
"May-2018","Connolly Hospital","108","Endocrinology","General Referral",33
"May-2018","Connolly Hospital","108","Gastro-Enterology","General Referral",78
"May-2018","Connolly Hospital","108","General Surgery","General Referral",82
"May-2018","Connolly Hospital","108","Geriatric Medicine","General Referral",19
"May-2018","Connolly Hospital","108","Gynaecology","General Referral",25
"May-2018","Connolly Hospital","108","Haematology","General Referral",11
"May-2018","Connolly Hospital","108","Nephrology","General Referral",6
"May-2018","Connolly Hospital","108","Ophthalmology","Ophthalmology Referral",5
"May-2018","Connolly Hospital","108","Orthopaedics","General Referral",85
"May-2018","Connolly Hospital","108","Otolaryngology (ENT)","General Referral",38
"May-2018","Connolly Hospital","108","Plastic Surgery","General Referral",17
"May-2018","Connolly Hospital","108","Respiratory Medicine","General Referral",36
"May-2018","Connolly Hospital","108","Rheumatology","General Referral",42
"May-2018","Connolly Hospital","108","Urology","General Referral",46
"May-2018","Coombe Women & Infants University Hospital","930","Gynaecology","General Referral",125
"May-2018","Cork University Hospital","724","Cardiology","General Referral",96
"May-2018","Cork University Hospital","724","Cardio-Thoracic Surgery","General Referral",2
"May-2018","Cork University Hospital","724","CUH Referral Centre","Breast Clinic Referral",504
"May-2018","Cork University Hospital","724","CUH Referral Centre","Lung Cancer Referral",17
"May-2018","Cork University Hospital","724","CUH Referral Centre","Prostate Cancer Referral",23
"May-2018","Cork University Hospital","724","Diabetes Mellitus","General Referral",8
"May-2018","Cork University Hospital","724","Endocrinology","General Referral",26
"May-2018","Cork University Hospital","724","Gastro-Enterology","General Referral",47
"May-2018","Cork University Hospital","724","General Surgery","General Referral",51
"May-2018","Cork University Hospital","724","Geriatric Medicine","General Referral",20
"May-2018","Cork University Hospital","724","Maxillo-Facial","General Referral",6
"May-2018","Cork University Hospital","724","Nephrology","General Referral",16
"May-2018","Cork University Hospital","724","Neurology","General Referral",58
"May-2018","Cork University Hospital","724","Neurosurgery","General Referral",60
"May-2018","Cork University Hospital","724","Ophthalmology","General Referral",1
"May-2018","Cork University Hospital","724","Ophthalmology","Ophthalmology Referral",63
"May-2018","Cork University Hospital","724","Paediatric Endocrinology","General Referral",8
"May-2018","Cork University Hospital","724","Paediatric Medicine","General Referral",60
"May-2018","Cork University Hospital","724","Paediatric Neurology","General Referral",10
"May-2018","Cork University Hospital","724","Paediatric Respiratory Medicine","General Referral",8
"May-2018","Cork University Hospital","724","Plastic Surgery","General Referral",37
"May-2018","Cork University Hospital","724","Respiratory Medicine","General Referral",34
"May-2018","Cork University Hospital","724","Rheumatology","General Referral",40
"May-2018","Cork University Hospital","724","Urology","General Referral",58
"May-2018","Cork University Hospital","724","Vascular Surgery","General Referral",46
"May-2018","Cork University Maternity Hospital","725","Gynaecology","General Referral",154
"May-2018","County Clinic Longford","9103","General Surgery","General Referral",20
"May-2018","County Clinic Longford","9103","Gynaecology","General Referral",9
"May-2018","County Clinic Longford","9103","Obstetrics","General Referral",7
"May-2018","County Clinic Longford","9103","Ophthalmology","Ophthalmology Referral",2
"May-2018","County Clinic Longford","9103","Paediatrics","General Referral",6
"May-2018","Kerry General Hospital","726","Audiology","General Referral",4
"May-2018","Kerry General Hospital","726","Cardiology","General Referral",34
"May-2018","Kerry General Hospital","726","Dermatology","General Referral",42
"May-2018","Kerry General Hospital","726","Diabetes Mellitus","General Referral",6
"May-2018","Kerry General Hospital","726","Endocrinology","General Referral",14
"May-2018","Kerry General Hospital","726","General Medicine","General Referral",40
"May-2018","Kerry General Hospital","726","General Surgery","General Referral",303
"May-2018","Kerry General Hospital","726","Geriatric Medicine","General Referral",5
"May-2018","Kerry General Hospital","726","Gynaecology","General Referral",73
"May-2018","Kerry General Hospital","726","Neurology","General Referral",15
"May-2018","Kerry General Hospital","726","Orthopaedics","General Referral",142
"May-2018","Kerry General Hospital","726","Otolaryngology (ENT)","General Referral",48
"May-2018","Kerry General Hospital","726","Paediatrics","General Referral",43
"May-2018","Kerry General Hospital","726","Plastic Surgery","General Referral",8
"May-2018","Kerry General Hospital","726","Renal","General Referral",2
"May-2018","Kerry General Hospital","726","Rheumatology","General Referral",23
"May-2018","Kingsbridge Private Hospital Sligo","9102","Anaesthesia / Pain Management","General Referral",8
"May-2018","Kingsbridge Private Hospital Sligo","9102","Cardiology","General Referral",26
"May-2018","Kingsbridge Private Hospital Sligo","9102","Dermatology","General Referral",42
"May-2018","Kingsbridge Private Hospital Sligo","9102","Endocrinology","General Referral",7
"May-2018","Kingsbridge Private Hospital Sligo","9102","Endoscopy","General Referral",18
"May-2018","Kingsbridge Private Hospital Sligo","9102","ENT","General Referral",29
"May-2018","Kingsbridge Private Hospital Sligo","9102","Gastroenterology","General Referral",27
"May-2018","Kingsbridge Private Hospital Sligo","9102","General Surgery","General Referral",64
"May-2018","Kingsbridge Private Hospital Sligo","9102","Geriatrician","General Referral",1
"May-2018","Kingsbridge Private Hospital Sligo","9102","Gynaecology","General Referral",11
"May-2018","Kingsbridge Private Hospital Sligo","9102","Haematuria Clinic","General Referral",3
"May-2018","Kingsbridge Private Hospital Sligo","9102","Neurology","General Referral",1
"May-2018","Kingsbridge Private Hospital Sligo","9102","Neurosurgery","General Referral",2
"May-2018","Kingsbridge Private Hospital Sligo","9102","Ophthalmology","Ophthalmology Referral",2
"May-2018","Kingsbridge Private Hospital Sligo","9102","Orthopaedics","General Referral",32
"May-2018","Kingsbridge Private Hospital Sligo","9102","Paediatrician","General Referral",8
"May-2018","Kingsbridge Private Hospital Sligo","9102","Plastic Surgery","General Referral",7
"May-2018","Kingsbridge Private Hospital Sligo","9102","Radiology","General Referral",24
"May-2018","Kingsbridge Private Hospital Sligo","9102","Sleep Clinic","General Referral",1
"May-2018","Kingsbridge Private Hospital Sligo","9102","Ultrasound","General Referral",20
"May-2018","Kingsbridge Private Hospital Sligo","9102","Urology","General Referral",12
"May-2018","Kingsbridge Private Hospital Sligo","9102","Vascular – Endovenous Ablation of Varicose Veins","General Referral",2
"May-2018","Letterkenny University Hospital","500","Antenatal","General Referral",31
"May-2018","Letterkenny University Hospital","500","Cardiology","General Referral",36
"May-2018","Letterkenny University Hospital","500","Colorectal","General Referral",15
"May-2018","Letterkenny University Hospital","500","Colposcopy","General Referral",12
"May-2018","Letterkenny University Hospital","500","Day Services","General Referral",72
"May-2018","Letterkenny University Hospital","500","Dermatology","General Referral",41
"May-2018","Letterkenny University Hospital","500","Endocrinology","General Referral",11
"May-2018","Letterkenny University Hospital","500","Gastro-Enterology","General Referral",20
"May-2018","Letterkenny University Hospital","500","General Medicine","General Referral",22
"May-2018","Letterkenny University Hospital","500","General Surgery","General Referral",44
"May-2018","Letterkenny University Hospital","500","Gynaecology","General Referral",34
"May-2018","Letterkenny University Hospital","500","Haematology","General Referral",8
"May-2018","Letterkenny University Hospital","500","Letterkenny Breast Unit","Breast Clinic Referral",93
"May-2018","Letterkenny University Hospital","500","Nephrology","General Referral",6
"May-2018","Letterkenny University Hospital","500","Neurology","General Referral",1
"May-2018","Letterkenny University Hospital","500","Oncology","General Referral",1
"May-2018","Letterkenny University Hospital","500","Ophthalmology","Ophthalmology Referral",9
"May-2018","Letterkenny University Hospital","500","Oral Surgery","General Referral",2
"May-2018","Letterkenny University Hospital","500","Orthopaedics","General Referral",78
"May-2018","Letterkenny University Hospital","500","Otolaryngology (ENT)","General Referral",50
"May-2018","Letterkenny University Hospital","500","Paediatrics","General Referral",27
"May-2018","Letterkenny University Hospital","500","Psychiatry","General Referral",4
"May-2018","Letterkenny University Hospital","500","Respiratory Medicine","General Referral",17
"May-2018","Letterkenny University Hospital","500","Rheumatology","General Referral",17
"May-2018","Letterkenny University Hospital","500","Urodynamics","General Referral",4
"May-2018","Letterkenny University Hospital","500","Urology","General Referral",18
"May-2018","Letterkenny University Hospital","500","X-Ray","General Referral",25
"May-2018","Louth County Hospital","400","Endocrinology","General Referral",8
"May-2018","Louth County Hospital","400","General Medicine","General Referral",12
"May-2018","Louth County Hospital","400","General Surgery","General Referral",66
"May-2018","Louth County Hospital","400","Gynaecology","General Referral",51
"May-2018","Louth County Hospital","400","Minor Operations","General Referral",30
"May-2018","Louth County Hospital","400","Orthopaedics","General Referral",45
"May-2018","Louth County Hospital","400","Paediatrics","General Referral",10
"May-2018","Louth County Hospital","400","Urology","General Referral",13
"May-2018","Mallow General Hospital","703","General Medicine","General Referral",70
"May-2018","Mallow General Hospital","703","General Surgery","General Referral",106
"May-2018","Mallow General Hospital","703","Otolaryngology (ENT)","General Referral",47
"May-2018","Mater Private Drogheda Outreach Clinic","9065","Cardiology","General Referral",5
"May-2018","Mater Private Drogheda Outreach Clinic","9065","ENT","General Referral",9
"May-2018","Mater Private Drogheda Outreach Clinic","9065","Plastic Surgery","General Referral",2
"May-2018","Mater Private Drogheda Outreach Clinic","9065","Vascular","General Referral",1
"May-2018","Mater Private Hospital Cork","9062","Cardiology","General Referral",27
"May-2018","Mater Private Hospital Cork","9062","Dermatology","General Referral",26
"May-2018","Mater Private Hospital Cork","9062","Emergency Department","General Referral",3
"May-2018","Mater Private Hospital Cork","9062","Endocrinology","General Referral",4
"May-2018","Mater Private Hospital Cork","9062","Gastroenterology","General Referral",43
"May-2018","Mater Private Hospital Cork","9062","General Surgery","General Referral",26
"May-2018","Mater Private Hospital Cork","9062","Gynaecology","General Referral",18
"May-2018","Mater Private Hospital Cork","9062","Ophthalmic Surgery","General Referral",12
"May-2018","Mater Private Hospital Cork","9062","Orthopaedic Surgery","General Referral",20
"May-2018","Mater Private Hospital Cork","9062","Pain Medicine","General Referral",4
"May-2018","Mater Private Hospital Cork","9062","Plastic Surgery","General Referral",20
"May-2018","Mater Private Hospital Cork","9062","Respiratory","General Referral",1
"May-2018","Mater Private Hospital Cork","9062","Rheumatology","General Referral",10
"May-2018","Mater Private Hospital Cork","9062","Urology","General Referral",18
"May-2018","Mater Private Hospital Cork","9062","Vascular Surgery","General Referral",9
"May-2018","Mater Private Hospital Dublin","9060","Bariatric","General Referral",2
"May-2018","Mater Private Hospital Dublin","9060","Breast Imaging/TAC","Breast Clinic Referral",74
"May-2018","Mater Private Hospital Dublin","9060","Cardiology – Arrhythmia service","General Referral",15
"May-2018","Mater Private Hospital Dublin","9060","Cardiology - Consultant clinics","General Referral",59
"May-2018","Mater Private Hospital Dublin","9060","Diabetes","General Referral",2
"May-2018","Mater Private Hospital Dublin","9060","Emergency Department","General Referral",4
"May-2018","Mater Private Hospital Dublin","9060","Orthopaedic & Spine","General Referral",22
"May-2018","Mater Private Hospital Dublin","9060","Prostate (Direct Access)","Prostate Cancer Referral",4
"May-2018","Mater Private Hospital Dublin","9060","Radiology","General Referral",51
"May-2018","Mater Private Hospital Dublin","9060","Same Day Appt – Breast Surgery","General Referral",6
"May-2018","Mater Private Hospital Dublin","9060","Same Day Appt - Endocrinology","General Referral",4
"May-2018","Mater Private Hospital Dublin","9060","Same Day Appt – ENT","General Referral",36
"May-2018","Mater Private Hospital Dublin","9060","Same Day Appt – Gastroenterology","General Referral",41
"May-2018","Mater Private Hospital Dublin","9060","Same Day Appt – General/Colorect","General Referral",18
"May-2018","Mater Private Hospital Dublin","9060","Same Day Appt – Gynaecology","General Referral",34
"May-2018","Mater Private Hospital Dublin","9060","Same Day Appt – Haematology","General Referral",5
"May-2018","Mater Private Hospital Dublin","9060","Same Day Appt – Orthopaedic","General Referral",6
"May-2018","Mater Private Hospital Dublin","9060","Same Day Appt – Respiratory","General Referral",11
"May-2018","Mater Private Hospital Dublin","9060","Same Day Appt – Spine","General Referral",3
"May-2018","Mater Private Hospital Dublin","9060","Same Day Appt – Urology","General Referral",22
"May-2018","Mater Private Hospital Dublin","9060","Same Day Appt - Vascular","General Referral",2
"May-2018","Mater Private Hospital Dublin","9060","Vascular","General Referral",9
"May-2018","Mater Private Mullingar Outreach Clinic","9068","Cardiology Clinic","General Referral",3
"May-2018","Mater Private Navan Outreach Clinic","9064","Cardiology","General Referral",5
