Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
"Nov-2017","Alliance Medical St Francis Mullingar","9110","DXA","General Referral",6
"Nov-2017","Alliance Medical St Francis Mullingar","9110","MRI","General Referral",21
"Nov-2017","Alliance Medical St Francis Mullingar","9110","Ultrasound","General Referral",9
"Nov-2017","Alliance Medical St Francis Mullingar","9110","X-Ray","General Referral",1
"Nov-2017","AMNCH","1049","Cardiology","General Referral",33
"Nov-2017","AMNCH","1049","Clinical Neurophysiology","General Referral",5
"Nov-2017","AMNCH","1049","Dermatology","General Referral",62
"Nov-2017","AMNCH","1049","Endocrinology/Chemical Pathology","General Referral",13
"Nov-2017","AMNCH","1049","ENT","General Referral",56
"Nov-2017","AMNCH","1049","Gastroenterology","General Referral",49
"Nov-2017","AMNCH","1049","Geriatric Medicine","General Referral",8
"Nov-2017","AMNCH","1049","Gynaecology","General Referral",28
"Nov-2017","AMNCH","1049","Haematology","General Referral",20
"Nov-2017","AMNCH","1049","Nephrology","General Referral",9
"Nov-2017","AMNCH","1049","Neurology","General Referral",22
"Nov-2017","AMNCH","1049","Ophthalmology","General Referral",6
"Nov-2017","AMNCH","1049","Orthopaedics","General Referral",74
"Nov-2017","AMNCH","1049","Paediatric Cardiology","General Referral",6
"Nov-2017","AMNCH","1049","Paediatric Dermatology","General Referral",12
"Nov-2017","AMNCH","1049","Paediatric Developmental","General Referral",3
"Nov-2017","AMNCH","1049","Paediatric Endocrinology","General Referral",1
"Nov-2017","AMNCH","1049","Paediatric ENT","General Referral",21
"Nov-2017","AMNCH","1049","Paediatric Gastroenterology","General Referral",10
"Nov-2017","AMNCH","1049","Paediatric General Surgery","General Referral",28
"Nov-2017","AMNCH","1049","Paediatric Medicine","General Referral",22
"Nov-2017","AMNCH","1049","Paediatric Neurology","General Referral",5
"Nov-2017","AMNCH","1049","Paediatric Respiratory","General Referral",3
"Nov-2017","AMNCH","1049","Pain Medicine","General Referral",8
"Nov-2017","AMNCH","1049","Pigmented Lesion","General Referral",1
"Nov-2017","AMNCH","1049","Pigmented Lesion","Pigmented Lesion Referral",7
"Nov-2017","AMNCH","1049","Respiratory","General Referral",19
"Nov-2017","AMNCH","1049","Rheumatology","General Referral",13
"Nov-2017","AMNCH","1049","Surgery","General Referral",37
"Nov-2017","AMNCH","1049","Urology","General Referral",74
"Nov-2017","AMNCH","1049","Vascular","General Referral",13
"Nov-2017","Bantry General Hospital","704","Gastroenterology","General Referral",21
"Nov-2017","Bantry General Hospital","704","General Medicine","General Referral",24
"Nov-2017","Bantry General Hospital","704","General Surgery","General Referral",49
"Nov-2017","Bantry General Hospital","704","Medicine for the Elderly","General Referral",6
"Nov-2017","Bantry General Hospital","704","Outreach Dermatology","General Referral",12
"Nov-2017","Bantry General Hospital","704","Outreach Orthopaedics","General Referral",7
"Nov-2017","Bantry General Hospital","704","Outreach Surgical","General Referral",16
"Nov-2017","Barringtons MRI Centre","9115","DXA","General Referral",7
"Nov-2017","Barringtons MRI Centre","9115","MRI","General Referral",111
"Nov-2017","Beaumont Hospital","923","Anaesthetics","General Referral",1
"Nov-2017","Beaumont Hospital","923","Beaumont Breast Clinic","Breast Clinic Referral",261
"Nov-2017","Beaumont Hospital","923","Beaumont Lung Clinic","Lung Cancer Referral",9
"Nov-2017","Beaumont Hospital","923","Beaumont Prostate Clinic","Prostate Cancer Referral",17
"Nov-2017","Beaumont Hospital","923","Cardiology","General Referral",43
"Nov-2017","Beaumont Hospital","923","Clinical Immunology","General Referral",16
"Nov-2017","Beaumont Hospital","923","Dermatology","General Referral",98
"Nov-2017","Beaumont Hospital","923","Endocrinology","General Referral",18
"Nov-2017","Beaumont Hospital","923","Endoscopy Beaumont Hospital","Endoscopy Referral",11
"Nov-2017","Beaumont Hospital","923","ENT","General Referral",84
"Nov-2017","Beaumont Hospital","923","Gastro-Enterology","General Referral",63
"Nov-2017","Beaumont Hospital","923","General Surgery","General Referral",78
"Nov-2017","Beaumont Hospital","923","Geriatric Medicine","General Referral",23
"Nov-2017","Beaumont Hospital","923","Gynaecology","General Referral",24
"Nov-2017","Beaumont Hospital","923","Haematology","General Referral",13
"Nov-2017","Beaumont Hospital","923","Infectious Diseases","General Referral",7
"Nov-2017","Beaumont Hospital","923","Maxillo-Facial","General Referral",2
"Nov-2017","Beaumont Hospital","923","Nephrology","General Referral",9
"Nov-2017","Beaumont Hospital","923","Neurology","General Referral",61
"Nov-2017","Beaumont Hospital","923","Neurosurgery","General Referral",44
"Nov-2017","Beaumont Hospital","923","Oncology","General Referral",3
"Nov-2017","Beaumont Hospital","923","Ophthalmology","General Referral",16
"Nov-2017","Beaumont Hospital","923","Orthopaedics","General Referral",49
"Nov-2017","Beaumont Hospital","923","Pain Relief","General Referral",23
"Nov-2017","Beaumont Hospital","923","Plastic Surgery","General Referral",72
"Nov-2017","Beaumont Hospital","923","Respiratory Medicine","General Referral",34
"Nov-2017","Beaumont Hospital","923","Rheumatology","General Referral",48
"Nov-2017","Beaumont Hospital","923","Urology","General Referral",66
"Nov-2017","Beaumont Hospital","923","Vascular Surgery","General Referral",37
"Nov-2017","Cappagh National Orthopaedic Hospital","955","Orthopaedics","General Referral",76
"Nov-2017","Cappagh National Orthopaedic Hospital","955","Rheumatology","General Referral",2
"Nov-2017","Cavan Monaghan Hospital","402","Ante-Natal","General Referral",23
"Nov-2017","Cavan Monaghan Hospital","402","Dermatology","General Referral",31
"Nov-2017","Cavan Monaghan Hospital","402","ENT","General Referral",46
"Nov-2017","Cavan Monaghan Hospital","402","Gynaecology","General Referral",43
"Nov-2017","Cavan Monaghan Hospital","402","Haematology","General Referral",3
"Nov-2017","Cavan Monaghan Hospital","402","Medical","General Referral",77
"Nov-2017","Cavan Monaghan Hospital","402","Neurology","General Referral",8
"Nov-2017","Cavan Monaghan Hospital","402","Orthopaedics","General Referral",56
"Nov-2017","Cavan Monaghan Hospital","402","Paediatrics","General Referral",28
"Nov-2017","Cavan Monaghan Hospital","402","Surgical","General Referral",150
"Nov-2017","Connolly Hospital","108","Cardiology","General Referral",24
"Nov-2017","Connolly Hospital","108","Dermatology","General Referral",25
"Nov-2017","Connolly Hospital","108","Endocrinology","General Referral",15
"Nov-2017","Connolly Hospital","108","ENT","General Referral",20
"Nov-2017","Connolly Hospital","108","Gastroenterology","General Referral",45
"Nov-2017","Connolly Hospital","108","General Surgery","General Referral",54
"Nov-2017","Connolly Hospital","108","Gynaecology","General Referral",7
"Nov-2017","Connolly Hospital","108","Haematology","General Referral",8
"Nov-2017","Connolly Hospital","108","Medicine for the Elderly","General Referral",15
"Nov-2017","Connolly Hospital","108","Nephrology","General Referral",3
"Nov-2017","Connolly Hospital","108","Ophthalmology","General Referral",4
"Nov-2017","Connolly Hospital","108","Orthopaedic","General Referral",62
"Nov-2017","Connolly Hospital","108","Plastic Surgery","General Referral",19
"Nov-2017","Connolly Hospital","108","Respiratory","General Referral",18
"Nov-2017","Connolly Hospital","108","Rheumatology","General Referral",15
"Nov-2017","Connolly Hospital","108","Urology","General Referral",33
"Nov-2017","Coombe Women & Infants University Hospital","930","Gynaecology","General Referral",64
"Nov-2017","Cork University Hospital","724","Cardiology","General Referral",68
"Nov-2017","Cork University Hospital","724","Cardiothoracics","General Referral",4
"Nov-2017","Cork University Hospital","724","CUH Referral Centre","Breast Clinic Referral",411
"Nov-2017","Cork University Hospital","724","CUH Referral Centre","General Referral",2
"Nov-2017","Cork University Hospital","724","CUH Referral Centre","Lung Cancer Referral",22
"Nov-2017","Cork University Hospital","724","CUH Referral Centre","Prostate Cancer Referral",21
"Nov-2017","Cork University Hospital","724","Diabetes","General Referral",5
"Nov-2017","Cork University Hospital","724","Endocrinology","General Referral",17
"Nov-2017","Cork University Hospital","724","Gastroenterology","General Referral",45
"Nov-2017","Cork University Hospital","724","General Surgery","General Referral",48
"Nov-2017","Cork University Hospital","724","Maxillo Facial","General Referral",5
"Nov-2017","Cork University Hospital","724","Medicine for the Elderly","General Referral",13
"Nov-2017","Cork University Hospital","724","Nephrology","General Referral",20
"Nov-2017","Cork University Hospital","724","Neurology","General Referral",45
"Nov-2017","Cork University Hospital","724","Neurosurgery","General Referral",52
"Nov-2017","Cork University Hospital","724","Ophthalmology","General Referral",87
"Nov-2017","Cork University Hospital","724","Paediatric Endocrinology","General Referral",1
"Nov-2017","Cork University Hospital","724","Paediatric Medicine","General Referral",68
"Nov-2017","Cork University Hospital","724","Paediatric Neurology","General Referral",14
"Nov-2017","Cork University Hospital","724","Paediatric Respiratory","General Referral",9
"Nov-2017","Cork University Hospital","724","Plastic Surgery","General Referral",46
"Nov-2017","Cork University Hospital","724","Respiratory","General Referral",27
"Nov-2017","Cork University Hospital","724","Rheumatology","General Referral",25
"Nov-2017","Cork University Hospital","724","Urology","General Referral",39
"Nov-2017","Cork University Hospital","724","Vascular","General Referral",34
"Nov-2017","Cork University Maternity Hospital","725","Gynaecology","General Referral",90
"Nov-2017","County Clinic Longford","9103","Gynaecology","General Referral",5
"Nov-2017","County Clinic Longford","9103","Obstetric","General Referral",2
"Nov-2017","County Clinic Longford","9103","Ophthalmology","General Referral",1
"Nov-2017","County Clinic Longford","9103","Paediatric","General Referral",8
"Nov-2017","County Clinic Longford","9103","Surgical","General Referral",19
"Nov-2017","Kerry General Hospital","726","Audiology","General Referral",4
"Nov-2017","Kerry General Hospital","726","Cardiology","General Referral",22
"Nov-2017","Kerry General Hospital","726","Dermatology","General Referral",41
"Nov-2017","Kerry General Hospital","726","Diabetes","General Referral",4
"Nov-2017","Kerry General Hospital","726","Ear Nose and Throat","General Referral",51
"Nov-2017","Kerry General Hospital","726","Endocrinology","General Referral",9
"Nov-2017","Kerry General Hospital","726","General Medicine","General Referral",43
"Nov-2017","Kerry General Hospital","726","General Surgery","General Referral",286
"Nov-2017","Kerry General Hospital","726","Gynaecology","General Referral",66
"Nov-2017","Kerry General Hospital","726","Medicine for the Elderly","General Referral",7
"Nov-2017","Kerry General Hospital","726","Neurology","General Referral",8
"Nov-2017","Kerry General Hospital","726","Orthopaedics","General Referral",129
"Nov-2017","Kerry General Hospital","726","Paediatrics","General Referral",33
"Nov-2017","Kerry General Hospital","726","Plastic Surgery","General Referral",4
"Nov-2017","Kerry General Hospital","726","Renal","General Referral",5
"Nov-2017","Kerry General Hospital","726","Rheumatology","General Referral",18
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Anaesthesia / Pain Management","General Referral",4
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Cardiology","General Referral",15
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Dermatology","General Referral",27
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Dietician","General Referral",1
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Endocrinology","General Referral",1
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Endoscopy","General Referral",15
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","ENT","General Referral",18
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Gastroenterology","General Referral",14
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","General Surgery","General Referral",32
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Geriatrician","General Referral",3
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Gynaecology","General Referral",3
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Neurology","General Referral",2
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Ophthalmology","General Referral",8
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Oral Surgery","General Referral",1
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Orthopaedics","General Referral",16
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Paediatrician","General Referral",5
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Plastic Surgery","General Referral",3
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Radiology","General Referral",10
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Sleep Clinic","General Referral",1
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Ultrasound","General Referral",4
"Nov-2017","Kingsbridge Private Hospital Sligo","9102","Urology","General Referral",9
"Nov-2017","Letterkenny University Hospital","500","Antenatal","General Referral",37
"Nov-2017","Letterkenny University Hospital","500","Cardiology","General Referral",24
"Nov-2017","Letterkenny University Hospital","500","Colorectal","General Referral",14
"Nov-2017","Letterkenny University Hospital","500","Colposcopy","General Referral",7
"Nov-2017","Letterkenny University Hospital","500","Day Services","General Referral",56
"Nov-2017","Letterkenny University Hospital","500","Dermatology","General Referral",48
"Nov-2017","Letterkenny University Hospital","500","Ear Nose and Throat","General Referral",56
"Nov-2017","Letterkenny University Hospital","500","Endocrinology","General Referral",9
"Nov-2017","Letterkenny University Hospital","500","Gastroenterology","General Referral",27
"Nov-2017","Letterkenny University Hospital","500","Gynaecology","General Referral",43
"Nov-2017","Letterkenny University Hospital","500","Haematology","General Referral",13
"Nov-2017","Letterkenny University Hospital","500","Letterkenny Breast Unit","Breast Clinic Referral",93
"Nov-2017","Letterkenny University Hospital","500","Medical","General Referral",26
"Nov-2017","Letterkenny University Hospital","500","Nephrology","General Referral",7
"Nov-2017","Letterkenny University Hospital","500","Neurology","General Referral",2
"Nov-2017","Letterkenny University Hospital","500","Oncology","General Referral",1
"Nov-2017","Letterkenny University Hospital","500","Ophthalmology","General Referral",24
"Nov-2017","Letterkenny University Hospital","500","Oral Surgery","General Referral",2
"Nov-2017","Letterkenny University Hospital","500","Orthopaedics","General Referral",54
"Nov-2017","Letterkenny University Hospital","500","Paediatrics","General Referral",37
"Nov-2017","Letterkenny University Hospital","500","Respiratory","General Referral",17
"Nov-2017","Letterkenny University Hospital","500","Rheumatology","General Referral",16
"Nov-2017","Letterkenny University Hospital","500","Surgical","General Referral",58
"Nov-2017","Letterkenny University Hospital","500","Urodynamics","General Referral",1
"Nov-2017","Letterkenny University Hospital","500","Urology","General Referral",17
"Nov-2017","Letterkenny University Hospital","500","X-Ray","General Referral",1
"Nov-2017","Louth County Hospital","400","Endocrinology","General Referral",14
"Nov-2017","Louth County Hospital","400","General Medicine","General Referral",19
"Nov-2017","Louth County Hospital","400","Gynaecology","General Referral",24
"Nov-2017","Louth County Hospital","400","Minor Operations","General Referral",24
"Nov-2017","Louth County Hospital","400","Orthopaedics","General Referral",44
"Nov-2017","Louth County Hospital","400","Paediatrics","General Referral",3
"Nov-2017","Louth County Hospital","400","Surgery","General Referral",43
"Nov-2017","Louth County Hospital","400","Urology","General Referral",13
"Nov-2017","Mallow General Hospital","703","Ear Nose and Throat","General Referral",43
"Nov-2017","Mallow General Hospital","703","General Medicine","General Referral",62
"Nov-2017","Mallow General Hospital","703","General Surgery","General Referral",85
"Nov-2017","Mater Private Drogheda Outreach Clinic","9065","Cardiology","General Referral",1
"Nov-2017","Mater Private Drogheda Outreach Clinic","9065","Vascular","General Referral",1
"Nov-2017","Mater Private Hospital Cork","9062","Cardiology","General Referral",16
"Nov-2017","Mater Private Hospital Cork","9062","Endocrinology","General Referral",2
"Nov-2017","Mater Private Hospital Cork","9062","Gastroenterology","General Referral",16
"Nov-2017","Mater Private Hospital Cork","9062","General Surgery","General Referral",21
"Nov-2017","Mater Private Hospital Cork","9062","Gynaecology","General Referral",7
"Nov-2017","Mater Private Hospital Cork","9062","Ophthalmic Surgery","General Referral",6
"Nov-2017","Mater Private Hospital Cork","9062","Orthopaedic Surgery","General Referral",9
"Nov-2017","Mater Private Hospital Cork","9062","Pain Medicine","General Referral",3
"Nov-2017","Mater Private Hospital Cork","9062","Plastic Surgery","General Referral",7
"Nov-2017","Mater Private Hospital Cork","9062","Rheumatology","General Referral",2
"Nov-2017","Mater Private Hospital Cork","9062","Spinal Surgery","General Referral",1
"Nov-2017","Mater Private Hospital Cork","9062","Urology","General Referral",15
"Nov-2017","Mater Private Hospital Cork","9062","Vascular Surgery","General Referral",1
"Nov-2017","Mater Private Hospital Dublin","9060","Breast Imaging / Mammography / TAC","Breast Clinic Referral",25
"Nov-2017","Mater Private Hospital Dublin","9060","Breast Imaging / Mammography / TAC","General Referral",2
"Nov-2017","Mater Private Hospital Dublin","9060","Cardiology - Consultant clinics","General Referral",17
"Nov-2017","Mater Private Hospital Dublin","9060","Cardiology – Arrhythmia service","General Referral",4
"Nov-2017","Mater Private Hospital Dublin","9060","ENT","General Referral",2
"Nov-2017","Mater Private Hospital Dublin","9060","Orthopaedic & Spine","General Referral",6
"Nov-2017","Mater Private Hospital Dublin","9060","Prostate (Direct Access)","Prostate Cancer Referral",1
"Nov-2017","Mater Private Hospital Dublin","9060","Same Day Appt - Endocrinology","General Referral",1
"Nov-2017","Mater Private Hospital Dublin","9060","Same Day Appt - Vascular","General Referral",2
"Nov-2017","Mater Private Hospital Dublin","9060","Same Day Appt – Breast Surgery","General Referral",2
"Nov-2017","Mater Private Hospital Dublin","9060","Same Day Appt – Gastroenterology","General Referral",2
"Nov-2017","Mater Private Hospital Dublin","9060","Same Day Appt – General/Colorect","General Referral",2
"Nov-2017","Mater Private Hospital Dublin","9060","Same Day Appt – Haematology","General Referral",1
"Nov-2017","Mater Private Hospital Dublin","9060","Same Day Appt – Orthopaedic","General Referral",1
"Nov-2017","Mater Private Hospital Dublin","9060","Same Day Appt – Urology","General Referral",2
"Nov-2017","Mater Private Hospital Dublin","9060","Same Day Consultant Appointment","General Referral",2
"Nov-2017","Mater Private Hospital Dublin","9060","Sleep","General Referral",1
"Nov-2017","Mater Private Hospital Dublin","9060","Vascular","General Referral",1
"Nov-2017","Mater Private Hospital Dublin","9060","X-ray/CT/US","General Referral",5
"Nov-2017","Mater Public Hospital","908","Cardiac/Thoracic Surgery","General Referral",4
"Nov-2017","Mater Public Hospital","908","Cardiology - Rapid Chest Pain","General Referral",28
"Nov-2017","Mater Public Hospital","908","Colorectal Surgery","General Referral",8
"Nov-2017","Mater Public Hospital","908","Dermatology","General Referral",47
"Nov-2017","Mater Public Hospital","908","Diabetic/Endocrinology","General Referral",22
"Nov-2017","Mater Public Hospital","908","ENT Surgery","General Referral",67
"Nov-2017","Mater Public Hospital","908","Gastroenterology","General Referral",58
"Nov-2017","Mater Public Hospital","908","Gen Med/Cardiology","General Referral",33
"Nov-2017","Mater Public Hospital","908","Gen/Vas Surgery","General Referral",26
"Nov-2017","Mater Public Hospital","908","General Surgery","General Referral",26
"Nov-2017","Mater Public Hospital","908","Geriatrics","General Referral",4
"Nov-2017","Mater Public Hospital","908","Gynaecology","General Referral",3
"Nov-2017","Mater Public Hospital","908","Haematology","General Referral",15
"Nov-2017","Mater Public Hospital","908","Hepatology","General Referral",5
"Nov-2017","Mater Public Hospital","908","Infectious Diseases","General Referral",4
"Nov-2017","Mater Public Hospital","908","Mater Lung Clinic","Lung Cancer Referral",11
"Nov-2017","Mater Public Hospital","908","Mater Prostate Clinic","Prostate Cancer Referral",35
"Nov-2017","Mater Public Hospital","908","Mater Public Breast Unit","Breast Clinic Referral",324
"Nov-2017","Mater Public Hospital","908","Metabolic Disease","General Referral",1
"Nov-2017","Mater Public Hospital","908","Nephrology","General Referral",5
"Nov-2017","Mater Public Hospital","908","Neurology","General Referral",35
"Nov-2017","Mater Public Hospital","908","Oncology","General Referral",2
"Nov-2017","Mater Public Hospital","908","Ophthalmology","General Referral",45
"Nov-2017","Mater Public Hospital","908","Orthopaedic","General Referral",52
"Nov-2017","Mater Public Hospital","908","Pain Medicine","General Referral",9
"Nov-2017","Mater Public Hospital","908","Plastic Surgery","General Referral",28
"Nov-2017","Mater Public Hospital","908","Psychiatry","General Referral",3
"Nov-2017","Mater Public Hospital","908","Respiratory Med","General Referral",12
"Nov-2017","Mater Public Hospital","908","Rheumatology","General Referral",18
"Nov-2017","Mater Public Hospital","908","Urology","General Referral",42
"Nov-2017","Mayo University Hospital","802","Dermatology","General Referral",16
"Nov-2017","Mayo University Hospital","802","Diabetic","General Referral",3
"Nov-2017","Mayo University Hospital","802","ENT","General Referral",26
"Nov-2017","Mayo University Hospital","802","Gynaecology","General Referral",46
"Nov-2017","Mayo University Hospital","802","Medical","General Referral",68
"Nov-2017","Mayo University Hospital","802","Nephrology","General Referral",1
"Nov-2017","Mayo University Hospital","802","Obstetrics","General Referral",26
"Nov-2017","Mayo University Hospital","802","Orthopaedic","General Referral",106
"Nov-2017","Mayo University Hospital","802","Paediatrics","General Referral",54
"Nov-2017","Mayo University Hospital","802","Surgical","General Referral",92
"Nov-2017","Mayo University Hospital","802","Urology","General Referral",5
"Nov-2017","Mercy University Hospital","913","Cardiology","General Referral",32
"Nov-2017","Mercy University Hospital","913","Endocrinology","General Referral",1
"Nov-2017","Mercy University Hospital","913","Gastroenterology","General Referral",54
"Nov-2017","Mercy University Hospital","913","General Surgery","General Referral",62
"Nov-2017","Mercy University Hospital","913","Haematology","General Referral",9
"Nov-2017","Mercy University Hospital","913","Heptobiliary and Pancreatic","General Referral",3
"Nov-2017","Mercy University Hospital","913","Infectious Diseases","General Referral",1
"Nov-2017","Mercy University Hospital","913","Medicine for the Elderly","General Referral",6
"Nov-2017","Mercy University Hospital","913","Neurology","General Referral",13
"Nov-2017","Mercy University Hospital","913","Paediatrics","General Referral",46
"Nov-2017","Mercy University Hospital","913","Pain Medicine","General Referral",17
"Nov-2017","Mercy University Hospital","913","Radiology","General Referral",388
"Nov-2017","Mercy University Hospital","913","Respiratory","General Referral",35
"Nov-2017","Mercy University Hospital","913","Urology","General Referral",44
"Nov-2017","Mercy University Hospital","913","Vascular","General Referral",35
"Nov-2017","Merlin Park University Hospital","801","Radiology","General Referral",21
"Nov-2017","Merrion Fertility Clinic","9117","Reproductive Medicine","General Referral",2
"Nov-2017","Midland Regional Hospital Portlaoise","201","Cardiology","General Referral",5
"Nov-2017","Midland Regional Hospital Portlaoise","201","Endocrinology","General Referral",3
"Nov-2017","Midland Regional Hospital Portlaoise","201","Gynaecology","General Referral",19
"Nov-2017","Midland Regional Hospital Portlaoise","201","Haematology","General Referral",1
"Nov-2017","Midland Regional Hospital Portlaoise","201","Medical","General Referral",2
"Nov-2017","Midland Regional Hospital Portlaoise","201","Obstetric","General Referral",15
"Nov-2017","Midland Regional Hospital Portlaoise","201","Ophthalmology","General Referral",10
"Nov-2017","Midland Regional Hospital Portlaoise","201","Paediatrics","General Referral",14
"Nov-2017","Midland Regional Hospital Portlaoise","201","Surgical","General Referral",45
"Nov-2017","Midland Regional Hospital Portlaoise","201","Urology","General Referral",11
"Nov-2017","Mullingar Midland Regional Hospital","202","Cardiology","General Referral",53
"Nov-2017","Mullingar Midland Regional Hospital","202","Dermatology","General Referral",20
"Nov-2017","Mullingar Midland Regional Hospital","202","Diabetes Mellitus","General Referral",6
"Nov-2017","Mullingar Midland Regional Hospital","202","Endocrinology","General Referral",14
"Nov-2017","Mullingar Midland Regional Hospital","202","General Medicine","General Referral",42
"Nov-2017","Mullingar Midland Regional Hospital","202","General Surgery","General Referral",138
"Nov-2017","Mullingar Midland Regional Hospital","202","Geriatric Medicine","General Referral",10
"Nov-2017","Mullingar Midland Regional Hospital","202","Gynaecology","General Referral",73
"Nov-2017","Mullingar Midland Regional Hospital","202","Haematology","General Referral",8
"Nov-2017","Mullingar Midland Regional Hospital","202","Obstetrics","General Referral",61
"Nov-2017","Mullingar Midland Regional Hospital","202","Ophthalmology","General Referral",17
"Nov-2017","Mullingar Midland Regional Hospital","202","Orthopaedic","General Referral",1
"Nov-2017","Mullingar Midland Regional Hospital","202","Paediatrics","General Referral",41
"Nov-2017","Mullingar Midland Regional Hospital","202","Pigmented Lesion","Pigmented Lesion Referral",1
"Nov-2017","Mullingar Midland Regional Hospital","202","Respiratory","General Referral",34
"Nov-2017","Naas General Hospital","102","Cardiology","General Referral",21
"Nov-2017","Naas General Hospital","102","Dermatology","General Referral",28
"Nov-2017","Naas General Hospital","102","Endocrinology/Diabetology","General Referral",17
"Nov-2017","Naas General Hospital","102","Gastroenterology","General Referral",26
"Nov-2017","Naas General Hospital","102","General Medical","General Referral",12
"Nov-2017","Naas General Hospital","102","General Surgical","General Referral",69
"Nov-2017","Naas General Hospital","102","Geriatrics","General Referral",5
"Nov-2017","Naas General Hospital","102","Haematology","General Referral",3
"Nov-2017","Naas General Hospital","102","Orthopaedics","General Referral",36
"Nov-2017","Naas General Hospital","102","Palliative","General Referral",1
"Nov-2017","Naas General Hospital","102","Respiratory","General Referral",13
"Nov-2017","Naas General Hospital","102","Rheumatology","General Referral",3
"Nov-2017","National Maternity Hospital Holles Street","931","Gynaecology","General Referral",47
"Nov-2017","National Maternity Hospital Holles Street","931","Obstetrics","General Referral",36
"Nov-2017","Our Lady of Lourdes Hospital","922","Cardiology","General Referral",68
"Nov-2017","Our Lady of Lourdes Hospital","922","Dermatology","General Referral",105
"Nov-2017","Our Lady of Lourdes Hospital","922","Dermatology","Pigmented Lesion Referral",4
"Nov-2017","Our Lady of Lourdes Hospital","922","Endocrinology","General Referral",12
"Nov-2017","Our Lady of Lourdes Hospital","922","ENT","General Referral",65
"Nov-2017","Our Lady of Lourdes Hospital","922","Gastroenterology","General Referral",36
"Nov-2017","Our Lady of Lourdes Hospital","922","General Medicine","General Referral",24
"Nov-2017","Our Lady of Lourdes Hospital","922","General Surgery","General Referral",54
"Nov-2017","Our Lady of Lourdes Hospital","922","Gynaecology","General Referral",64
"Nov-2017","Our Lady of Lourdes Hospital","922","Haematology","General Referral",13
"Nov-2017","Our Lady of Lourdes Hospital","922","Minor Ops","General Referral",10
"Nov-2017","Our Lady of Lourdes Hospital","922","Nephrology","General Referral",7
"Nov-2017","Our Lady of Lourdes Hospital","922","Ophthalmology","General Referral",26
"Nov-2017","Our Lady of Lourdes Hospital","922","Paediatric Orthopaedics","General Referral",7
"Nov-2017","Our Lady of Lourdes Hospital","922","Paediatric Surgery","General Referral",15
"Nov-2017","Our Lady of Lourdes Hospital","922","Paediatrics","General Referral",51
"Nov-2017","Our Lady of Lourdes Hospital","922","Pigmented Lesion","Pigmented Lesion Referral",20
"Nov-2017","Our Lady of Lourdes Hospital","922","Respiratory Medicine","General Referral",31
"Nov-2017","Our Lady of Lourdes Hospital","922","Urology","General Referral",28
"Nov-2017","Our Lady's Children's Hospital Crumlin","941","Allergy","General Referral",11
"Nov-2017","Our Lady's Children's Hospital Crumlin","941","General Medical","General Referral",37
"Nov-2017","Our Lady's Hospital Navan","403","Cardiology","General Referral",16
"Nov-2017","Our Lady's Hospital Navan","403","Diabetic","General Referral",8
"Nov-2017","Our Lady's Hospital Navan","403","Endocrinology","General Referral",4
"Nov-2017","Our Lady's Hospital Navan","403","Gastroenterology","General Referral",21
"Nov-2017","Our Lady's Hospital Navan","403","General Surgery","General Referral",87
"Nov-2017","Our Lady's Hospital Navan","403","Geriatric / Memory Loss","General Referral",2
"Nov-2017","Our Lady's Hospital Navan","403","Gynaecology","General Referral",4
"Nov-2017","Our Lady's Hospital Navan","403","Orthopaedic","General Referral",77
"Nov-2017","Our Lady's Hospital Navan","403","Paediatrics","General Referral",2
"Nov-2017","Our Lady's Hospital Navan","403","Respiratory","General Referral",3
"Nov-2017","Our Lady's Hospital Navan","403","Rheumatology","General Referral",34
"Nov-2017","Portiuncula University Hospital","919","Cardiac","General Referral",15
"Nov-2017","Portiuncula University Hospital","919","Dermatology","General Referral",4
"Nov-2017","Portiuncula University Hospital","919","Endocrinology","General Referral",8
"Nov-2017","Portiuncula University Hospital","919","Gynaecology","General Referral",44
"Nov-2017","Portiuncula University Hospital","919","Medical","General Referral",20
"Nov-2017","Portiuncula University Hospital","919","Nerve Conductive","General Referral",5
"Nov-2017","Portiuncula University Hospital","919","Obstetrics","General Referral",33
"Nov-2017","Portiuncula University Hospital","919","Oncology","General Referral",1
"Nov-2017","Portiuncula University Hospital","919","Orthopaedic","General Referral",2
